Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
5/2/2015 19:00,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Saturday,RICHMOND,"ARREST, BOOKED",7TH AV / CLEMENT ST,-122.4654936,37.78288901
5/2/2015 19:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,RICHMOND,"ARREST, BOOKED",7TH AV / CLEMENT ST,-122.4654936,37.78288901
5/2/2015 19:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,SOUTHERN,NONE,THE EMBARCADEROSOUTH ST / HOWARD ST,-122.3910043,37.79251827
5/2/2015 18:45,ASSAULT,BATTERY,Saturday,RICHMOND,"ARREST, BOOKED",700 Block of LA PLAYA ST,-122.5100325,37.77417865
5/2/2015 18:45,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Saturday,CENTRAL,"ARREST, BOOKED",1300 Block of SACRAMENTO ST,-122.4150025,37.79230773
5/2/2015 18:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,NORTHERN,NONE,3500 Block of FILLMORE ST,-122.4366425,37.80170879
5/2/2015 18:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,TARAVAL,NONE,1700 Block of 37TH AV,-122.4958964,37.75429974
5/2/2015 18:30,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Saturday,INGLESIDE,NONE,300 Block of VALDEZ AV,-122.4567574,37.73320101
5/2/2015 18:30,VEHICLE THEFT,STOLEN TRUCK,Saturday,MISSION,NONE,18TH ST / DOLORES ST,-122.4260796,37.76142678
5/2/2015 18:15,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,NORTHERN,NONE,2900 Block of LAGUNA ST,-122.4305865,37.7981999
5/2/2015 18:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,PARK,NONE,100 Block of ALMA ST,-122.4501785,37.76316025
5/2/2015 18:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,SOUTHERN,NONE,500 Block of BRANNAN ST,-122.3977132,37.77746967
5/2/2015 18:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,MISSION,NONE,4000 Block of CESAR CHAVEZ ST,-122.4303893,37.74744327
5/2/2015 18:00,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Saturday,CENTRAL,NONE,JONES ST / BEACH ST,-122.4172651,37.80707305
5/2/2015 17:45,VEHICLE THEFT,STOLEN TRUCK,Saturday,MISSION,NONE,1500 Block of BRYANT ST,-122.4106001,37.76753256
5/2/2015 17:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
5/2/2015 17:30,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,SOUTHERN,NONE,MARKET ST / 5TH ST,-122.4080683,37.78399168
5/2/2015 17:25,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,TENDERLOIN,NONE,0 Block of STOCKTON ST,-122.4062129,37.78603716
5/2/2015 17:15,ASSAULT,THREATS AGAINST LIFE,Saturday,MISSION,"ARREST, BOOKED",2400 Block of MARKET ST,-122.4357738,37.76245918
5/2/2015 17:10,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Saturday,SOUTHERN,NONE,1100 Block of MARKET ST,-122.4135641,37.77951403
5/2/2015 17:00,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Saturday,SOUTHERN,NONE,600 Block of MARKET ST,-122.4030709,37.78778674
5/2/2015 17:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,TARAVAL,NONE,1900 Block of 41ST AV,-122.4999173,37.75038221
5/2/2015 16:20,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,RICHMOND,NONE,1800 Block of CABRILLO ST,-122.4784422,37.77465024
5/2/2015 16:08,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,SOUTHERN,NONE,800 Block of MARKET ST,-122.4066906,37.78520719
5/2/2015 16:00,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Saturday,CENTRAL,NONE,700 Block of PINE ST,-122.4085075,37.79109268
5/2/2015 16:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,CENTRAL,NONE,700 Block of PINE ST,-122.4085075,37.79109268
5/2/2015 16:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,TARAVAL,NONE,0 Block of HARDING RD,-122.4977043,37.72473844
5/2/2015 16:00,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,NORTHERN,NONE,WEBSTER ST / PINE ST,-122.4320064,37.78815897
5/2/2015 15:45,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,MISSION,NONE,1100 Block of VALENCIA ST,-122.4209556,37.75447952
5/2/2015 15:43,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,MISSION,NONE,3800 Block of 24TH ST,-122.4279979,37.75172604
5/2/2015 15:40,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,PARK,NONE,MCALLISTER ST / DIVISADERO ST,-122.4383677,37.77779481
5/2/2015 15:30,ASSAULT,THREATS AGAINST LIFE,Saturday,BAYVIEW,NONE,6300 Block of 3RD ST,-122.3963262,37.72056287
5/2/2015 15:30,LARCENY/THEFT,ATTEMPTED THEFT FROM UNLOCKED VEHICLE,Saturday,CENTRAL,NONE,JONES ST / NORTHPOINT ST,-122.4170818,37.80614209
5/2/2015 15:15,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Saturday,RICHMOND,NONE,500 Block of 18TH AV,-122.4771002,37.77755356
5/2/2015 15:15,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,TENDERLOIN,NONE,JONES ST / EDDY ST,-122.4125974,37.78393203
5/2/2015 15:12,LARCENY/THEFT,ATTEMPTED GRAND THEFT PURSESNATCH,Saturday,RICHMOND,NONE,CALIFORNIA ST / PRESIDIO AV,-122.4467938,37.78726197
5/2/2015 15:00,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Saturday,RICHMOND,NONE,200 Block of 9TH AV,-122.4676263,37.78372069
5/2/2015 15:00,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Saturday,MISSION,NONE,1300 Block of GUERRERO ST,-122.4227657,37.74954977
5/2/2015 15:00,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Saturday,MISSION,NONE,1300 Block of GUERRERO ST,-122.4227657,37.74954977
5/2/2015 14:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,INGLESIDE,NONE,LELAND AV / CORA ST,-122.4083333,37.71281465
5/2/2015 14:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,NORTHERN,NONE,1800 Block of PINE ST,-122.4262461,37.78883457
5/2/2015 14:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,SOUTHERN,NONE,1300 Block of MARKET ST,-122.4169911,37.77707419
5/2/2015 14:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
5/2/2015 14:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,MISSION,NONE,NOE ST / CESAR CHAVEZ ST,-122.4314767,37.74743348
5/2/2015 13:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,SOUTHERN,NONE,800 Block of FOLSOM ST,-122.4023437,37.78116668
5/2/2015 13:35,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,CENTRAL,NONE,THE EMBARCADERONORTH ST / GREEN ST,-122.398862,37.800781
5/2/2015 13:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,CENTRAL,NONE,GRANT AV / PINE ST,-122.4057448,37.79149808
5/2/2015 13:30,VEHICLE THEFT,STOLEN TRUCK,Saturday,MISSION,NONE,14TH ST / FOLSOM ST,-122.4156163,37.76853601
5/2/2015 13:25,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,TARAVAL,NONE,1500 Block of SLOAT BL,-122.489714,37.73394977
5/2/2015 13:20,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Saturday,SOUTHERN,"ARREST, BOOKED",600 Block of TOWNSEND ST,-122.4028373,37.77096211
5/2/2015 13:08,ASSAULT,BATTERY,Saturday,TENDERLOIN,NONE,500 Block of JONES ST,-122.4129991,37.78627746
5/2/2015 13:05,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Saturday,CENTRAL,NONE,200 Block of POST ST,-122.4060218,37.78864912
5/2/2015 13:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,MISSION,NONE,1000 Block of SHOTWELL ST,-122.4150228,37.75162723
5/2/2015 13:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,CENTRAL,NONE,400 Block of POWELL ST,-122.4084319,37.78877727
5/2/2015 13:00,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Saturday,CENTRAL,NONE,STOCKTON ST / CLAY ST,-122.4079047,37.79405897
5/2/2015 13:00,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Saturday,MISSION,NONE,16TH ST / SOUTH VAN NESS AV,-122.4174883,37.7651818
5/2/2015 12:35,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Saturday,INGLESIDE,NONE,400 Block of ELLINGTON AV,-122.447429,37.71158954
5/2/2015 12:30,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,INGLESIDE,NONE,100 Block of FAIRMOUNT ST,-122.426632,37.73884708
5/2/2015 12:30,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,SOUTHERN,NONE,4TH ST / SHIPLEY ST,-122.4006174,37.78158762
5/2/2015 12:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,TARAVAL,NONE,2100 Block of 20TH AV,-122.4771566,37.74764439
5/2/2015 12:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,CENTRAL,NONE,BROADWAY ST / BATTERY ST,-122.4010559,37.7985811
5/2/2015 11:45,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,NORTHERN,NONE,HICKORY ST / VANNESS AV,-122.4194159,37.77590461
5/2/2015 11:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,CENTRAL,NONE,WASHINGTON ST / BATTERY ST,-122.4004881,37.79587632
5/2/2015 11:40,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Saturday,NORTHERN,NONE,100 Block of CEDAR ST,-122.4206072,37.78620645
5/2/2015 11:20,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Saturday,INGLESIDE,NONE,3400 Block of SAN BRUNO AV,-122.4002693,37.71818544
5/2/2015 11:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,SOUTHERN,NONE,400 Block of THE EMBARCADEROSOUTH ST,-122.3967085,37.79787289
5/2/2015 11:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,INGLESIDE,NONE,0 Block of LISBON ST,-122.429432,37.72741424
5/2/2015 11:00,LARCENY/THEFT,"THEFT, GRAND, OF FIREARM",Saturday,SOUTHERN,NONE,400 Block of THE EMBARCADEROSOUTH ST,-122.3967085,37.79787289
5/2/2015 11:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,TARAVAL,NONE,LAWTON ST / 39TH AV,-122.4981626,37.75702105
5/2/2015 10:40,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Saturday,NORTHERN,"ARREST, BOOKED",1500 Block of EDDY ST,-122.4331559,37.78126735
5/2/2015 10:40,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,NORTHERN,"ARREST, BOOKED",1500 Block of EDDY ST,-122.4331559,37.78126735
5/2/2015 10:36,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,NORTHERN,NONE,OLIVE ST / VANNESS AV,-122.4210968,37.78429378
5/2/2015 10:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,MISSION,NONE,3100 Block of CESAR CHAVEZ ST,-122.4125944,37.74816601
5/2/2015 9:45,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,TARAVAL,"ARREST, BOOKED",3900 Block of 19TH AV,-122.4720076,37.71667311
5/2/2015 9:38,ASSAULT,AGGRAVATED ASSAULT WITH A GUN,Saturday,BAYVIEW,NONE,SALINAS AV / GOULD ST,-122.3982309,37.72112254
5/2/2015 9:30,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,SOUTHERN,NONE,800 Block of MARKET ST,-122.4066906,37.78520719
5/2/2015 9:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,INGLESIDE,NONE,300 Block of HAZELWOOD AV,-122.4559591,37.73359433
5/2/2015 9:15,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,TENDERLOIN,NONE,HYDE ST / OFARRELL ST,-122.4162618,37.78537508
5/2/2015 9:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,TARAVAL,NONE,1800 Block of OCEAN AV,-122.4616832,37.72518972
5/2/2015 8:45,ASSAULT,BATTERY,Saturday,TARAVAL,"ARREST, BOOKED",600 Block of LAKEVIEW AV,-122.457686,37.71828732
5/2/2015 8:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,TENDERLOIN,NONE,HYDE ST / EDDY ST,-122.4158851,37.78351606
5/2/2015 8:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,SOUTHERN,NONE,400 Block of FOLSOM ST,-122.3937307,37.78781337
5/2/2015 7:30,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,NORTHERN,NONE,600 Block of STEINER ST,-122.4328059,37.77516001
5/2/2015 7:30,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Saturday,RICHMOND,NONE,2600 Block of LAKE ST,-122.4877096,37.78557546
5/2/2015 7:15,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,NORTHERN,NONE,2800 Block of BRODERICK ST,-122.4439258,37.79650277
5/2/2015 7:00,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Saturday,SOUTHERN,NONE,100 Block of SOUTH VAN NESS AV,-122.4179384,37.77054138
5/2/2015 6:00,BURGLARY,"BURGLARY OF RESIDENCE, ATTEMPTED FORCIBLE ENTRY",Saturday,PARK,NONE,1700 Block of TURK ST,-122.4383281,37.77976655
5/2/2015 6:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,SOUTHERN,NONE,400 Block of JESSIE ST,-122.4084371,37.78195439
5/2/2015 6:00,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Saturday,SOUTHERN,NONE,400 Block of JESSIE ST,-122.4084371,37.78195439
5/2/2015 3:54,ROBBERY,ROBBERY OF A RESIDENCE WITH BODILY FORCE,Saturday,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.4101352,37.78418891
5/2/2015 3:54,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.4101352,37.78418891
5/2/2015 3:52,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Saturday,TENDERLOIN,NONE,200 Block of ELLIS ST,-122.4103235,37.78512252
5/2/2015 3:45,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Saturday,CENTRAL,NONE,1200 Block of CALIFORNIA ST,-122.4149555,37.79136361
5/2/2015 3:45,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,CENTRAL,NONE,1200 Block of CALIFORNIA ST,-122.4149555,37.79136361
5/2/2015 2:40,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,MISSION,NONE,22ND ST / MISSION ST,-122.4187487,37.75543719
5/2/2015 2:30,ASSAULT,BATTERY,Saturday,PARK,NONE,1300 Block of MCALLISTER ST,-122.4342566,37.77836985
5/2/2015 2:30,ASSAULT,BATTERY,Saturday,PARK,NONE,1300 Block of MCALLISTER ST,-122.4342566,37.77836985
5/2/2015 2:27,ASSAULT,BATTERY OF A POLICE OFFICER,Saturday,MISSION,"ARREST, BOOKED",3000 Block of 16TH ST,-122.4216626,37.76487582
5/2/2015 2:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,SOUTHERN,NONE,HARRISON ST / 6TH ST,-122.4040716,37.77727419
5/2/2015 1:45,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,SOUTHERN,NONE,1300 Block of FOLSOM ST,-122.4124863,37.77300128
5/2/2015 1:30,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,CENTRAL,NONE,KEARNY ST / CALIFORNIA ST,-122.4044206,37.79264021
5/2/2015 1:08,ASSAULT,BATTERY,Saturday,MISSION,"ARREST, BOOKED",3900 Block of 17TH ST,-122.4346591,37.76246277
5/2/2015 0:30,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Saturday,NORTHERN,"ARREST, BOOKED",2400 Block of GREENWICH ST,-122.4400039,37.7984811
5/2/2015 0:30,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,NORTHERN,"ARREST, BOOKED",2400 Block of GREENWICH ST,-122.4400039,37.7984811
5/2/2015 0:30,VEHICLE THEFT,STOLEN TRUCK,Saturday,NORTHERN,"ARREST, BOOKED",2400 Block of GREENWICH ST,-122.4400039,37.7984811
5/2/2015 0:30,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,MISSION,NONE,3100 Block of 16TH ST,-122.4236373,37.76486667
5/2/2015 0:30,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,NORTHERN,NONE,3200 Block of FILLMORE ST,-122.4360718,37.79962242
5/2/2015 0:10,ASSAULT,BATTERY,Saturday,CENTRAL,"ARREST, BOOKED",500 Block of BROADWAY ST,-122.4064606,37.79794667
5/2/2015 0:08,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,NORTHERN,NONE,PAGE ST / STEINER ST,-122.4322825,37.77282938
5/2/2015 0:01,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Saturday,MISSION,NONE,2600 Block of MISSION ST,-122.4186003,37.75462559
5/2/2015 0:01,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,NORTHERN,NONE,2200 Block of PINE ST,-122.4332597,37.78805511
5/2/2015 0:01,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Saturday,RICHMOND,NONE,800 Block of 46TH AV,-122.5068211,37.77245369
5/2/2015 0:01,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,TARAVAL,NONE,200 Block of STONECREST DR,-122.4741228,37.72574161
5/2/2015 0:01,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,TENDERLOIN,NONE,HYDE ST / MCALLISTER ST,-122.415318,37.78071793
5/1/2015 23:30,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,NORTHERN,NONE,1300 Block of LOMBARD ST,-122.4237544,37.80150331
5/1/2015 23:30,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,NORTHERN,NONE,2600 Block of LOMBARD ST,-122.4453872,37.79864571
5/1/2015 23:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,NORTHERN,NONE,AUSTIN ST / POLK ST,-122.4204025,37.78916438
5/1/2015 23:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,HARRISON ST / 10TH ST,-122.4112792,37.77157858
5/1/2015 23:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,100 Block of HAWTHORNE ST,-122.397071,37.78400302
5/1/2015 23:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,MISSION,NONE,1000 Block of SHOTWELL ST,-122.4150228,37.75162723
5/1/2015 23:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,NORTHERN,NONE,1300 Block of GREENWICH ST,-122.421915,37.80078121
5/1/2015 23:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,SOUTHERN,NONE,0 Block of LAPU-LAPU ST,-122.3985613,37.78205041
5/1/2015 23:00,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Friday,SOUTHERN,NONE,0 Block of LAPU-LAPU ST,-122.3985613,37.78205041
5/1/2015 23:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,INGLESIDE,NONE,BRAZIL AV / PRAGUE ST,-122.4260217,37.72049288
5/1/2015 23:00,VEHICLE THEFT,STOLEN TRUCK,Friday,INGLESIDE,NONE,BRAZIL AV / PRAGUE ST,-122.4260217,37.72049288
5/1/2015 23:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,BAYVIEW,NONE,3RD ST / THOMAS AV,-122.3920742,37.73085504
5/1/2015 23:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,SOUTHERN,NONE,SHERMAN ST / HARRISON ST,-122.4054793,37.77616092
5/1/2015 22:50,ASSAULT,BATTERY,Friday,SOUTHERN,NONE,11TH ST / MISSION ST,-122.4171049,37.77432429
5/1/2015 22:45,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Friday,MISSION,NONE,23RD ST / BARTLETT ST,-122.4197055,37.7537707
5/1/2015 22:40,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,SOUTHERN,NONE,500 Block of MARKET ST,-122.4018331,37.78903977
5/1/2015 22:40,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Friday,TENDERLOIN,"ARREST, BOOKED",400 Block of OFARRELL ST,-122.4117425,37.78588822
5/1/2015 22:30,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,PARK,NONE,1700 Block of HAIGHT ST,-122.4512881,37.76939671
5/1/2015 22:30,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,NORTHERN,NONE,1800 Block of POST ST,-122.4322303,37.78520546
5/1/2015 22:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,PARK,NONE,MCALLISTER ST / SCOTT ST,-122.4366982,37.77800629
5/1/2015 22:25,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Friday,INGLESIDE,NONE,100 Block of BRITTON ST,-122.4127414,37.7123588
5/1/2015 22:15,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,2ND ST / TOWNSEND ST,-122.3905314,37.78060708
5/1/2015 22:07,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Friday,TARAVAL,NONE,200 Block of HOLLOWAY AV,-122.4556437,37.72179228
5/1/2015 22:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,700 Block of HARRISON ST,-122.3978145,37.78213725
5/1/2015 21:50,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,200 Block of 8TH ST,-122.4108747,37.77556086
5/1/2015 21:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,RICHMOND,NONE,200 Block of 23RD AV,-122.4828704,37.78302954
5/1/2015 21:45,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,RAUSCH ST / FOLSOM ST,-122.4088481,37.77595259
5/1/2015 21:30,VEHICLE THEFT,STOLEN TRUCK,Friday,TARAVAL,NONE,1300 Block of 11TH AV,-122.4683157,37.76299723
5/1/2015 21:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,TARAVAL,NONE,1300 Block of 11TH AV,-122.4683157,37.76299723
5/1/2015 21:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,INGLESIDE,NONE,400 Block of HAZELWOOD AV,-122.4569712,37.73450776
5/1/2015 21:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,CENTRAL,NONE,DAVIS ST / VALLEJO ST,-122.3988861,37.79983019
5/1/2015 21:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,NORTHERN,NONE,GEARY BL / WEBSTER ST,-122.4312069,37.78456812
5/1/2015 21:30,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,SOUTHERN,NONE,4TH ST / HOWARD ST,-122.4027126,37.78325965
5/1/2015 21:15,ASSAULT,THREATS AGAINST LIFE,Friday,TENDERLOIN,"ARREST, BOOKED",200 Block of MCALLISTER ST,-122.4165778,37.78061488
5/1/2015 21:00,ASSAULT,BATTERY,Friday,BAYVIEW,NONE,1000 Block of LECONTE AV,-122.3980042,37.71903318
5/1/2015 21:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,NORTHERN,NONE,500 Block of HAYES ST,-122.4253943,37.77651956
5/1/2015 21:00,VEHICLE THEFT,STOLEN TRUCK,Friday,MISSION,NONE,SANCHEZ ST / 16TH ST,-122.4308826,37.76437256
5/1/2015 21:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,THE EMBARCADEROSOUTH ST / BRYANT ST,-122.3880074,37.78710272
5/1/2015 20:52,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.4084211,37.78356994
5/1/2015 20:30,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,BAYVIEW,NONE,300 Block of TOCOLOMA AV,-122.3984531,37.71093638
5/1/2015 20:15,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,TARAVAL,NONE,3200 Block of 20TH AV,-122.4756475,37.72852806
5/1/2015 20:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,TARAVAL,NONE,3200 Block of 20TH AV,-122.4756475,37.72852806
5/1/2015 20:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Friday,MISSION,NONE,3000 Block of CESAR CHAVEZ ST,-122.4100925,37.74822111
5/1/2015 20:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,SOUTHERN,NONE,800 Block of MISSION ST,-122.4053955,37.78351007
5/1/2015 20:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,CENTRAL,NONE,700 Block of CHESTNUT ST,-122.4156992,37.80338896
5/1/2015 20:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,NORTHERN,NONE,WEBSTER ST / PACIFIC AV,-122.4330919,37.7935581
5/1/2015 20:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,TARAVAL,NONE,TARAVAL ST / 41ST AV,-122.4992601,37.74200669
5/1/2015 19:45,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,MISSION,"ARREST, BOOKED",500 Block of SOUTH VAN NESS AV,-122.417477,37.76435775
5/1/2015 19:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,NORTHERN,NONE,LARKIN ST / MCALLISTER ST,-122.4169486,37.78046893
